fiscal_year,program_area_name,organization_type,award_status,cnt_award_status,state_code,state_name
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,awarded,1,GA,GEORGIA
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,awarded,2,IA,IOWA
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,awarded,2,IN,INDIANA
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,awarded,1,MA,MASSACHUSETTS
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,awarded,1,NC,NORTH CAROLINA
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,awarded,2,OK,OKLAHOMA
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,awarded,1,OR,OREGON
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,not-awarded,1,AZ,ARIZONA
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,not-awarded,1,CA,CALIFORNIA
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,not-awarded,1,CO,COLORADO
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,not-awarded,2,FL,FLORIDA
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,not-awarded,3,IA,IOWA
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,not-awarded,1,ID,IDAHO
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,not-awarded,2,IL,ILLINOIS
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,not-awarded,1,IN,INDIANA
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,not-awarded,5,KS,KANSAS
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,not-awarded,1,KY,KENTUCKY
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,not-awarded,1,MI,MICHIGAN
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,not-awarded,1,MN,MINNESOTA
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,not-awarded,1,MO,MISSOURI
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,not-awarded,1,MT,MONTANA
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,not-awarded,1,ND,NORTH DAKOTA
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,not-awarded,3,OH,OHIO
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,not-awarded,2,OR,OREGON
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,not-awarded,1,PA,PENNSYLVANIA
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,not-awarded,5,TX,TEXAS
2012,National Needs Graduate Fellowship Grant Program,1862 Land-Grant University,not-awarded,1,WI,WISCONSIN
2012,National Needs Graduate Fellowship Grant Program,1890 Land-Grant University (incl Tuskegee),not-awarded,1,GA,GEORGIA
2012,National Needs Graduate Fellowship Grant Program,Non Land-Grant Public University or College,awarded,1,FL,FLORIDA
2012,National Needs Graduate Fellowship Grant Program,Other,not-awarded,1,PR,PUERTO RICO
2012,National Needs Graduate Fellowship Grant Program,Private Non-profit,awarded,1,GA,GEORGIA
2012,National Needs Graduate Fellowship Grant Program,Private Non-profit,not-awarded,3,GA,GEORGIA
2012,National Needs Graduate Fellowship Grant Program,Private University or College,awarded,1,NY,NEW YORK
2012,National Needs Graduate Fellowship Grant Program,Private University or College,not-awarded,1,MA,MASSACHUSETTS
2012,National Needs Graduate Fellowship Grant Program,Private University or College,not-awarded,1,PA,PENNSYLVANIA
2012,National Needs Graduate Fellowship Grant Program,"State, Local, or Tribal Government",not-awarded,1,MA,MASSACHUSETTS
2012,National Research Initiative Competitive Grants Program,1862 Land-Grant University,awarded,1,AR,ARKANSAS
2012,National Research Initiative Competitive Grants Program,1862 Land-Grant University,awarded,1,AZ,ARIZONA
2012,National Research Initiative Competitive Grants Program,1862 Land-Grant University,awarded,1,CA,CALIFORNIA
2012,Other Programs,1862 Land-Grant University,awarded,1,AZ,ARIZONA
2012,Other Programs,1862 Land-Grant University,awarded,2,GA,GEORGIA
2012,Other Programs,1862 Land-Grant University,awarded,1,IA,IOWA
2012,Other Programs,1862 Land-Grant University,awarded,2,ID,IDAHO
2012,Other Programs,1862 Land-Grant University,awarded,1,KS,KANSAS
2012,Other Programs,1862 Land-Grant University,awarded,2,MD,MARYLAND
2012,Other Programs,1862 Land-Grant University,awarded,1,MN,MINNESOTA
2012,Other Programs,1862 Land-Grant University,awarded,1,MS,MISSISSIPPI
2012,Other Programs,1862 Land-Grant University,awarded,1,ND,NORTH DAKOTA
2012,Other Programs,1862 Land-Grant University,awarded,1,NE,NEBRASKA
2012,Other Programs,1862 Land-Grant University,awarded,1,OK,OKLAHOMA
2012,Other Programs,1862 Land-Grant University,awarded,1,TX,TEXAS
2012,Other Programs,1862 Land-Grant University,awarded,1,UT,UTAH
2012,Other Programs,1862 Land-Grant University,awarded,1,VT,VERMONT
2012,Other Programs,1862 Land-Grant University,awarded,1,WA,WASHINGTON
2012,Other Programs,1862 Land-Grant University,awarded,1,WI,WISCONSIN
2012,Other Programs,1862 Land-Grant University,awarded,1,WY,WYOMING
2012,Other Programs,1862 Land-Grant University,not-awarded,1,AZ,ARIZONA
2012,Other Programs,1862 Land-Grant University,not-awarded,1,IA,IOWA
2012,Other Programs,1862 Land-Grant University,not-awarded,1,MS,MISSISSIPPI
2012,Other Programs,1862 Land-Grant University,not-awarded,1,MT,MONTANA
2012,Other Programs,1862 Land-Grant University,not-awarded,1,ND,NORTH DAKOTA
2012,Other Programs,1862 Land-Grant University,not-awarded,1,NE,NEBRASKA
2012,Other Programs,1862 Land-Grant University,not-awarded,2,NM,NEW MEXICO
2012,Other Programs,1862 Land-Grant University,not-awarded,1,OR,OREGON
2012,Other Programs,1862 Land-Grant University,not-awarded,2,SD,SOUTH DAKOTA
2012,Other Programs,1862 Land-Grant University,not-awarded,1,WA,WASHINGTON
2012,Other Programs,Non Land-Grant Public University or College,awarded,1,MI,MICHIGAN
2012,Other Programs,Non Land-Grant Public University or College,awarded,1,NJ,NEW JERSEY
2012,Other Programs,Other,awarded,1,MO,MISSOURI
2012,Other Programs,Private For-Profit,awarded,1,MS,MISSISSIPPI
2012,Other Programs,Private For-Profit,not-awarded,1,MI,MICHIGAN
2012,Other Programs,Private For-Profit,not-awarded,1,PA,PENNSYLVANIA
2012,Other Programs,Private Non-profit,awarded,1,HI,HAWAII
2012,Other Programs,Private Non-profit,not-awarded,1,CA,CALIFORNIA
2012,Other Programs,Private Non-profit,not-awarded,1,GA,GEORGIA
2012,Other Programs,Private University or College,not-awarded,1,DE,DELAWARE
2012,Other Programs,USDA Agency,awarded,1,CA,CALIFORNIA
2012,Other Programs,USDA Agency,not-awarded,1,CA,CALIFORNIA
2012,Other Programs,USDA Agency,not-awarded,2,DC,DISTRICT OF COLUMBIA
2012,Other Programs,USDA Agency,not-awarded,1,IL,ILLINOIS
2012,Regional Integrated Pest Management,1862 Land-Grant University,awarded,1,AL,ALABAMA
2012,Regional Integrated Pest Management,1862 Land-Grant University,awarded,1,AR,ARKANSAS
2012,Regional Integrated Pest Management,1862 Land-Grant University,awarded,1,AZ,ARIZONA
2012,Regional Integrated Pest Management,1862 Land-Grant University,awarded,3,CA,CALIFORNIA
2012,Regional Integrated Pest Management,1862 Land-Grant University,awarded,1,GA,GEORGIA
2012,Regional Integrated Pest Management,1862 Land-Grant University,awarded,2,IA,IOWA
2012,Regional Integrated Pest Management,1862 Land-Grant University,awarded,2,IL,ILLINOIS
2012,Regional Integrated Pest Management,1862 Land-Grant University,awarded,2,IN,INDIANA
2012,Regional Integrated Pest Management,1862 Land-Grant University,awarded,1,MD,MARYLAND
2012,Regional Integrated Pest Management,1862 Land-Grant University,awarded,2,MT,MONTANA
2012,Regional Integrated Pest Management,1862 Land-Grant University,awarded,2,NC,NORTH CAROLINA
2012,Regional Integrated Pest Management,1862 Land-Grant University,awarded,1,ND,NORTH DAKOTA
2012,Regional Integrated Pest Management,1862 Land-Grant University,awarded,2,NY,NEW YORK
2012,Regional Integrated Pest Management,1862 Land-Grant University,awarded,2,OH,OHIO
2012,Regional Integrated Pest Management,1862 Land-Grant University,awarded,3,PA,PENNSYLVANIA
2012,Regional Integrated Pest Management,1862 Land-Grant University,awarded,1,RI,RHODE ISLAND
2012,Regional Integrated Pest Management,1862 Land-Grant University,awarded,2,TX,TEXAS
2012,Regional Integrated Pest Management,1862 Land-Grant University,awarded,1,UT,UTAH
2012,Regional Integrated Pest Management,1862 Land-Grant University,awarded,1,WI,WISCONSIN
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,2,AL,ALABAMA
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,1,AR,ARKANSAS
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,1,AZ,ARIZONA
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,5,CA,CALIFORNIA
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,2,CO,COLORADO
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,1,CT,CONNECTICUT
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,7,FL,FLORIDA
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,1,GA,GEORGIA
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,1,HI,HAWAII
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,1,IA,IOWA
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,1,ID,IDAHO
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,1,IL,ILLINOIS
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,2,IN,INDIANA
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,4,KS,KANSAS
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,1,KY,KENTUCKY
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,2,MD,MARYLAND
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,2,ME,MAINE
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,6,MI,MICHIGAN
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,1,MS,MISSISSIPPI
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,1,MT,MONTANA
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,4,NC,NORTH CAROLINA
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,1,NE,NEBRASKA
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,1,NJ,NEW JERSEY
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,1,NM,NEW MEXICO
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,1,OH,OHIO
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,2,OK,OKLAHOMA
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,2,OR,OREGON
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,1,PR,PUERTO RICO
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,1,RI,RHODE ISLAND
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,2,SC,SOUTH CAROLINA
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,10,TX,TEXAS
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,1,UT,UTAH
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,1,VI,VIRGIN ISLANDS OF THE U.S.
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,2,VT,VERMONT
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,1,WI,WISCONSIN
2012,Regional Integrated Pest Management,1862 Land-Grant University,not-awarded,1,WY,WYOMING
2012,Regional Integrated Pest Management,1890 Land-Grant University (incl Tuskegee),not-awarded,1,MO,MISSOURI
2012,Regional Integrated Pest Management,Non Land-Grant Public University or College,not-awarded,1,AR,ARKANSAS
2012,Regional Integrated Pest Management,Other,not-awarded,2,PA,PENNSYLVANIA
2012,Regional Integrated Pest Management,Private Non-profit,awarded,1,GA,GEORGIA
2012,Regional Integrated Pest Management,Private Non-profit,not-awarded,2,WV,WEST VIRGINIA
2012,Regional Integrated Pest Management,Private University or College,awarded,2,NY,NEW YORK
2012,Regional Integrated Pest Management,Private University or College,not-awarded,1,DE,DELAWARE
2012,Regional Integrated Pest Management,Private University or College,not-awarded,3,NY,NEW YORK
2012,Regional Integrated Pest Management,"State, Local, or Tribal Government",awarded,1,CT,CONNECTICUT
2012,Regional Integrated Pest Management,"State, Local, or Tribal Government",not-awarded,1,CT,CONNECTICUT
2012,Regional Rural Development Centers,1862 Land-Grant University,awarded,1,MI,MICHIGAN
2012,Regional Rural Development Centers,1862 Land-Grant University,awarded,1,MS,MISSISSIPPI
2012,Regional Rural Development Centers,1862 Land-Grant University,awarded,1,PA,PENNSYLVANIA
2012,Regional Rural Development Centers,1862 Land-Grant University,awarded,1,UT,UTAH
2012,Research Program Unit,1862 Land-Grant University,awarded,1,CO,COLORADO
2012,Research Program Unit,1862 Land-Grant University,awarded,1,IL,ILLINOIS
2012,Research Program Unit,1862 Land-Grant University,awarded,1,KS,KANSAS
2012,Research Program Unit,1862 Land-Grant University,awarded,3,MI,MICHIGAN
2012,Research Program Unit,1862 Land-Grant University,awarded,1,NE,NEBRASKA
2012,Research Program Unit,1862 Land-Grant University,awarded,1,PA,PENNSYLVANIA
2012,Research Program Unit,1862 Land-Grant University,awarded,1,TN,TENNESSEE
2012,Research Program Unit,1862 Land-Grant University,awarded,1,VA,VIRGINIA
2012,Research Program Unit,1862 Land-Grant University,awarded,1,VT,VERMONT
2012,Research Program Unit,1862 Land-Grant University,awarded,1,WI,WISCONSIN
2012,Research Program Unit,1862 Land-Grant University,awarded,1,WY,WYOMING
2012,Research Program Unit,1890 Land-Grant University (incl Tuskegee),awarded,1,NC,NORTH CAROLINA
2012,Research Program Unit,Other,awarded,1,PA,PENNSYLVANIA
2012,Research Program Unit,Private Non-profit,awarded,1,CO,COLORADO
2012,Research Program Unit,Private Non-profit,awarded,2,DC,DISTRICT OF COLUMBIA
2012,Research Program Unit,Private Non-profit,awarded,1,IA,IOWA
2012,Research Program Unit,Private Non-profit,awarded,1,WI,WISCONSIN
2012,Resident Instruction Grants Program for Insular Areas,1862 Land-Grant University,awarded,1,PR,PUERTO RICO
2012,Resident Instruction Grants Program for Insular Areas,Other,awarded,1,VI,VIRGIN ISLANDS OF THE U.S.
2012,Rural Health & Safety Education,1862 Land-Grant University,awarded,1,IA,IOWA
2012,Rural Health & Safety Education,1862 Land-Grant University,awarded,1,MS,MISSISSIPPI
2012,Rural Health & Safety Education,1862 Land-Grant University,awarded,1,NV,NEVADA
2012,Rural Health & Safety Education,1862 Land-Grant University,awarded,1,OH,OHIO
2012,Rural Health & Safety Education,1862 Land-Grant University,awarded,1,SC,SOUTH CAROLINA
2012,Rural Health & Safety Education,1862 Land-Grant University,awarded,1,TX,TEXAS
2012,Rural Health & Safety Education,1862 Land-Grant University,not-awarded,1,AK,ALASKA
2012,Rural Health & Safety Education,1862 Land-Grant University,not-awarded,1,AL,ALABAMA
2012,Rural Health & Safety Education,1862 Land-Grant University,not-awarded,1,GU,GUAM
2012,Rural Health & Safety Education,1862 Land-Grant University,not-awarded,1,IL,ILLINOIS
2012,Rural Health & Safety Education,1862 Land-Grant University,not-awarded,1,KY,KENTUCKY
2012,Rural Health & Safety Education,1862 Land-Grant University,not-awarded,1,MO,MISSOURI
2012,Rural Health & Safety Education,1862 Land-Grant University,not-awarded,1,ND,NORTH DAKOTA
2012,Rural Health & Safety Education,1862 Land-Grant University,not-awarded,1,NH,NEW HAMPSHIRE
2012,Rural Health & Safety Education,1862 Land-Grant University,not-awarded,1,OK,OKLAHOMA
2012,Rural Health & Safety Education,1862 Land-Grant University,not-awarded,1,SD,SOUTH DAKOTA
2012,Rural Health & Safety Education,1862 Land-Grant University,not-awarded,1,VT,VERMONT
2012,Rural Health & Safety Education,1862 Land-Grant University,not-awarded,1,WA,WASHINGTON
2012,Rural Health & Safety Education,1862 Land-Grant University,not-awarded,2,WI,WISCONSIN
2012,Rural Health & Safety Education,1890 Land-Grant University (incl Tuskegee),awarded,1,MN,MINNESOTA
2012,Rural Health & Safety Education,1890 Land-Grant University (incl Tuskegee),not-awarded,1,FL,FLORIDA
2012,Rural Health & Safety Education,1890 Land-Grant University (incl Tuskegee),not-awarded,1,LA,LOUISIANA
2012,Rural Health & Safety Education,1890 Land-Grant University (incl Tuskegee),not-awarded,1,MT,MONTANA
